"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2041,660,0.0029285,1.0133e+05,1.9229,293.15,1.7,1.2,0
1.2041,659.99,0.007184,1.0133e+05,1.9228,293.16,1.8,1.2,0
1.2042,659.98,0.016824,1.0134e+05,1.9228,293.17,1.9,1.2,0
1.2042,659.97,0.033553,1.0135e+05,1.9227,293.19,2,1.2,0
1.2044,659.94,0.064814,1.0137e+05,1.9225,293.22,2.1,1.2188,0
1.2047,659.87,0.13073,1.0142e+05,1.922,293.3,2.2,1.2375,0
1.2052,659.73,0.26883,1.0153e+05,1.9211,293.46,2.3,1.2563,0
1.2064,659.45,0.55295,1.0173e+05,1.9193,293.76,2.4,1.275,0
1.2089,658.91,1.1237,1.0214e+05,1.9159,294.33,2.5,1.2938,0
1.2136,657.88,2.2396,1.029e+05,1.9095,295.38,2.6,1.3125,0
1.2227,655.95,4.3575,1.0432e+05,1.8981,297.22,2.7,1.3313,0
1.2397,652.5,8.2307,1.0686e+05,1.8787,300.26,2.8,1.3501,0
1.2699,646.59,14.949,1.1119e+05,1.8478,304.96,2.9,1.3688,0
1.3203,637.06,25.717,1.1818e+05,1.8023,311.62,3,1.3876,0
1.3974,623.02,41.146,1.2856e+05,1.7416,320.19,3.1,1.4063,0
1.5017,604.57,60.346,1.4247e+05,1.6694,330.09,3.2,1.4251,0
1.6245,583.33,80.742,1.589e+05,1.5936,340.36,3.3,1.4438,0
1.7483,562.08,99.115,1.7576e+05,1.523,349.91,3.4,1.4626,0
1.8544,543.93,113.27,1.905e+05,1.4659,357.7,3.5,1.4813,0
1.9318,530.89,122.87,2.0139e+05,1.4268,363.09,3.6,1.5001,0
1.9807,522.87,128.82,2.0829e+05,1.4036,366.31,3.7,1.5189,0
2.0075,518.63,132.27,2.1205e+05,1.3919,367.96,3.8,1.5376,0
2.0189,517.01,134.15,2.1359e+05,1.3879,368.56,3.9,1.5564,0
2.0181,517.44,134.95,2.1332e+05,1.3901,368.24,4,1.5751,0
2.0048,519.94,134.68,2.1118e+05,1.3986,366.96,4.1,1.5751,0
1.9788,524.54,133.15,2.0718e+05,1.4136,364.73,4.2,1.5751,0
1.9415,531,130.33,2.0157e+05,1.4342,361.66,4.3,1.5751,0
1.8958,538.8,126.33,1.9482e+05,1.4591,357.98,4.4,1.5751,0
1.8447,547.43,121.35,1.8743e+05,1.4869,353.91,4.5,1.5751,0
1.7911,556.43,115.59,1.7979e+05,1.5162,349.65,4.6,1.5751,0
1.7369,565.48,109.26,1.7221e+05,1.5461,345.35,4.7,1.5751,0
1.6836,574.35,102.54,1.6487e+05,1.5759,341.11,4.8,1.5751,0
1.6319,582.9,95.597,1.5789e+05,1.6053,336.99,4.9,1.5751,0
1.5826,591.05,88.554,1.5132e+05,1.6338,333.04,5,1.5751,0
1.536,598.75,81.522,1.452e+05,1.6613,329.28,5.1,1.5751,0
1.4921,605.97,74.589,1.3954e+05,1.6876,325.73,5.2,1.5751,0
1.4512,612.71,67.829,1.3431e+05,1.7128,322.39,5.3,1.5751,0
1.4132,618.98,61.3,1.2952e+05,1.7366,319.26,5.4,1.5751,0
1.378,624.8,55.049,1.2514e+05,1.7593,316.34,5.5,1.5751,0
1.3456,630.19,49.113,1.2115e+05,1.7806,313.62,5.6,1.5751,0
1.3158,635.15,43.519,1.1752e+05,1.8006,311.1,5.7,1.5751,0
1.2886,639.73,38.287,1.1423e+05,1.8194,308.78,5.8,1.5751,0
1.2638,643.94,33.43,1.1125e+05,1.8369,306.65,5.9,1.5751,0
1.2413,647.8,28.952,1.0857e+05,1.8532,304.69,6,1.5751,0
1.2209,651.35,24.854,1.0616e+05,1.8683,302.9,6.1,1.5751,0
1.2025,654.6,21.131,1.04e+05,1.8823,301.26,6.2,1.5751,0
1.186,657.57,17.771,1.0207e+05,1.8952,299.78,6.3,1.5751,0
1.1712,660.3,14.761,1.0034e+05,1.9071,298.44,6.4,1.5751,0
1.158,662.8,12.083,98806,1.9181,297.23,6.5,1.5751,0
1.1463,665.1,9.7144,97440,1.9282,296.13,6.6,1.5751,0
1.1358,667.21,7.6335,96226,1.9375,295.14,6.7,1.5751,0
1.1265,669.16,5.8155,95147,1.946,294.25,6.8,1.5751,0
1.1182,670.96,4.235,94189,1.9539,293.45,6.9,1.5751,0
1.1108,672.64,2.8668,93337,1.9612,292.72,7,1.5751,0
1.1043,674.2,1.6859,92578,1.9679,292.06,7.1,1.5751,0
1.0985,675.66,0.66838,91900,1.9742,291.45,7.2,1.5751,0
1.0933,677.03,-0.20827,91295,1.9801,290.91,7.3,1.5751,0
1.0887,678.32,-0.96499,90753,1.9856,290.41,7.4,1.5751,0
1.0845,679.54,-1.6209,90268,1.9907,289.95,7.5,1.5751,0
1.0809,680.68,-2.1934,89835,1.9955,289.53,7.6,1.5751,0
1.0777,681.76,-2.6974,89450,2,289.15,7.7,1.5751,0
1.0749,682.76,-3.1462,89112,2.0041,288.81,7.8,1.5751,0
1.0725,683.69,-3.551,88818,2.0079,288.51,7.9,1.5751,0
1.0705,684.54,-3.9212,88572,2.0113,288.24,8,1.5751,0
1.0689,685.29,-4.2645,88374,2.0143,288.02,8.1,1.5751,0
1.0678,685.95,-4.5873,88227,2.0169,287.85,8.2,1.5751,0
1.0671,686.49,-4.8947,88136,2.0189,287.72,8.3,1.5751,0
1.067,686.9,-5.1909,88106,2.0204,287.65,8.4,1.5751,0
1.0675,687.18,-5.4794,88142,2.0212,287.65,8.5,1.5751,0
1.0686,687.3,-5.7633,88250,2.0214,287.7,8.6,1.5751,0
1.0703,687.26,-6.0457,88434,2.0208,287.83,8.7,1.5751,0
1.0728,687.04,-6.3297,88699,2.0194,288.04,8.8,1.5751,0
1.0759,686.65,-6.6189,89048,2.0173,288.32,8.9,1.5751,0
1.0798,686.08,-6.9173,89482,2.0144,288.68,9,1.5751,0
1.0845,685.35,-7.2296,90002,2.0108,289.11,9.1,1.5751,0
1.0899,684.45,-7.5612,90604,2.0064,289.61,9.2,1.5751,0
1.0959,683.41,-7.9176,91284,2.0014,290.18,9.3,1.5751,0
1.1025,682.26,-8.3041,92033,1.9959,290.8,9.4,1.5751,0
1.1097,681.01,-8.7257,92841,1.99,291.46,9.5,1.5751,0
1.1172,679.7,-9.1863,93696,1.9838,292.16,9.6,1.5751,0
1.125,678.36,-9.6887,94588,1.9775,292.89,9.7,1.5751,0
1.1331,677.02,-10.236,95510,1.971,293.65,9.8,1.5751,0
1.1412,675.65,-10.84,96484,1.9642,294.52,9.9,1.5751,0
1.1453,674.96,-11.159,96990,1.9606,295.01,10,1.5751,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,1.3,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,1.3,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,0.9,1.3,0
1.2041,660,1.75e-06,1.0132e+05,1.9229,293.15,1,1.3,0
1.2041,660,5e-06,1.0133e+05,1.9229,293.15,1.1,1.3,0
1.2041,660,1.4e-05,1.0133e+05,1.9229,293.15,1.2,1.3,0
1.2041,660,3.875e-05,1.0133e+05,1.9229,293.15,1.3,1.3,0
1.2041,660,0.00010575,1.0133e+05,1.9229,293.15,1.4,1.3,0
1.2041,660,0.0002815,1.0133e+05,1.9229,293.15,1.5,1.3,0
1.2041,660,0.0007275,1.0133e+05,1.9229,293.15,1.6,1.3,0
1.2041,660,0.001818,1.0133e+05,1.9229,293.15,1.7,1.3,0
1.2041,660,0.0043705,1.0133e+05,1.9229,293.16,1.8,1.3,0
1.2041,659.99,0.010035,1.0133e+05,1.9228,293.16,1.9,1.3,0
1.2042,659.98,0.019748,1.0134e+05,1.9228,293.17,2,1.3,0
1.2043,659.96,0.03762,1.0135e+05,1.9226,293.19,2.1,1.3181,0
1.2044,659.93,0.074783,1.0138e+05,1.9224,293.24,2.2,1.3362,0
1.2047,659.85,0.15195,1.0144e+05,1.9219,293.32,2.3,1.3543,0
1.2054,659.69,0.31013,1.0155e+05,1.9209,293.49,2.4,1.3723,0
1.2068,659.39,0.62797,1.0178e+05,1.9189,293.82,2.5,1.3904,0
1.2094,658.81,1.2521,1.0221e+05,1.9153,294.43,2.6,1.4085,0
1.2145,657.71,2.4474,1.0303e+05,1.9086,295.52,2.7,1.4266,0
1.2241,655.72,4.6743,1.045e+05,1.8968,297.4,2.8,1.4447,0
1.2416,652.19,8.6801,1.071e+05,1.8771,300.48,2.9,1.4628,0
1.2724,646.2,15.529,1.115e+05,1.846,305.2,3,1.4809,0
1.3232,636.66,26.372,1.1852e+05,1.8006,311.84,3.1,1.499,0
1.4002,622.72,41.766,1.2886e+05,1.7405,320.32,3.2,1.517,0
1.5037,604.49,60.808,1.4265e+05,1.6693,330.1,3.3,1.5351,0
1.6249,583.53,80.96,1.5888e+05,1.5944,340.24,3.4,1.5532,0
1.7467,562.6,99.074,1.7548e+05,1.5248,349.68,3.5,1.5713,0
1.8507,544.85,113.04,1.8992e+05,1.4689,357.33,3.6,1.5894,0
1.9264,532.17,122.56,2.0054e+05,1.4309,362.57,3.7,1.6075,0
1.9742,524.41,128.5,2.0725e+05,1.4085,365.68,3.8,1.6256,0
1.9999,520.43,131.96,2.1083e+05,1.3976,367.23,3.9,1.6436,0
2.0089,519.28,133.81,2.1194e+05,1.3953,367.53,4,1.6617,0
2.0032,520.56,134.34,2.1089e+05,1.4004,366.75,4.1,1.6617,0
1.9842,524.05,133.52,2.0791e+05,1.412,365.02,4.2,1.6617,0
1.9536,529.42,131.43,2.0327e+05,1.4293,362.46,4.3,1.6617,0
1.9141,536.24,128.18,1.974e+05,1.4511,359.25,4.4,1.6617,0
1.8685,544.03,123.93,1.9074e+05,1.4761,355.59,4.5,1.6617,0
1.8193,552.35,118.88,1.8368e+05,1.503,351.68,4.6,1.6617,0
1.7686,560.89,113.21,1.7651e+05,1.5309,347.65,4.7,1.6617,0
1.7178,569.39,107.09,1.6946e+05,1.5592,343.61,4.8,1.6617,0
1.668,577.7,100.68,1.6265e+05,1.5874,339.64,4.9,1.6617,0
1.6199,585.71,94.088,1.5616e+05,1.615,335.79,5,1.6617,0
1.5738,593.36,87.432,1.5004e+05,1.6419,332.08,5.1,1.6617,0
1.5301,600.61,80.797,1.4432e+05,1.668,328.53,5.2,1.6617,0
1.4888,607.45,74.256,1.3899e+05,1.693,325.17,5.3,1.6617,0
1.4501,613.86,67.869,1.3405e+05,1.717,321.99,5.4,1.6617,0
1.414,619.86,61.685,1.2949e+05,1.7399,318.99,5.5,1.6617,0
1.3804,625.46,55.742,1.2529e+05,1.7617,316.18,5.6,1.6617,0
1.3492,630.67,50.073,1.2144e+05,1.7823,313.55,5.7,1.6617,0
1.3204,635.5,44.7,1.1792e+05,1.8018,311.09,5.8,1.6617,0
1.2939,639.98,39.643,1.1471e+05,1.8202,308.81,5.9,1.6617,0
1.2696,644.13,34.913,1.1178e+05,1.8375,306.7,6,1.6617,0
1.2473,647.97,30.517,1.0912e+05,1.8537,304.75,6.1,1.6617,0
1.2271,651.51,26.458,1.0672e+05,1.8688,302.96,6.2,1.6617,0
1.2086,654.77,22.733,1.0454e+05,1.8828,301.31,6.3,1.6617,0
1.192,657.78,19.337,1.0258e+05,1.8959,299.8,6.4,1.6617,0
1.1769,660.55,16.259,1.0082e+05,1.908,298.42,6.5,1.6617,0
1.1633,663.11,13.487,99239,1.9193,297.17,6.6,1.6617,0
1.1511,665.47,11.005,97821,1.9297,296.03,6.7,1.6617,0
1.1402,667.66,8.7957,96553,1.9393,294.99,6.8,1.6617,0
1.1304,669.67,6.8388,95419,1.9482,294.05,6.9,1.6617,0
1.1217,671.55,5.1136,94406,1.9565,293.19,7,1.6617,0
1.1139,673.29,3.5985,93502,1.9641,292.42,7.1,1.6617,0
1.107,674.91,2.2718,92695,1.9712,291.71,7.2,1.6617,0
1.1008,676.43,1.1119,91974,1.9778,291.07,7.3,1.6617,0
1.0953,677.84,0.098008,91331,1.9839,290.49,7.4,1.6617,0
1.0904,679.17,-0.7898,90759,1.9896,289.96,7.5,1.6617,0
1.0861,680.41,-1.5703,90252,1.9949,289.48,7.6,1.6617,0
1.0823,681.57,-2.2608,89805,1.9998,289.05,7.7,1.6617,0
1.0791,682.64,-2.8775,89415,2.0042,288.66,7.8,1.6617,0
1.0763,683.62,-3.4344,89080,2.0083,288.32,7.9,1.6617,0
1.074,684.51,-3.9444,88801,2.012,288.03,8,1.6617,0
1.0723,685.3,-4.4186,88579,2.0152,287.79,8.1,1.6617,0
1.071,685.99,-4.8669,88417,2.0179,287.6,8.2,1.6617,0
1.0703,686.55,-5.2978,88318,2.02,287.46,8.3,1.6617,0
1.0702,686.99,-5.719,88286,2.0215,287.39,8.4,1.6617,0
1.0707,687.27,-6.1372,88328,2.0224,287.39,8.5,1.6617,0
1.0719,687.41,-6.5586,88449,2.0226,287.45,8.6,1.6617,0
1.0739,687.37,-6.9888,88654,2.022,287.6,8.7,1.6617,0
1.0766,687.17,-7.433,88948,2.0206,287.83,8.8,1.6617,0
1.0801,686.78,-7.8962,89335,2.0183,288.14,8.9,1.6617,0
1.0844,686.21,-8.3831,89817,2.0153,288.54,9,1.6617,0
1.0895,685.46,-8.8982,90393,2.0115,289.02,9.1,1.6617,0
1.0955,684.56,-9.4453,91060,2.0069,289.58,9.2,1.6617,0
1.1021,683.5,-10.028,91815,2.0016,290.22,9.3,1.6617,0
1.1094,682.33,-10.648,92647,1.9958,290.91,9.4,1.6617,0
1.1173,681.06,-11.306,93547,1.9896,291.66,9.5,1.6617,0
1.1257,679.72,-12.003,94500,1.983,292.45,9.6,1.6617,0
1.1343,678.36,-12.737,95496,1.9763,293.27,9.7,1.6617,0
1.1432,676.98,-13.507,96526,1.9694,294.14,9.8,1.6617,0
1.1522,675.57,-14.319,97618,1.9621,295.14,9.9,1.6617,0
1.1567,674.85,-14.738,98186,1.9581,295.7,10,1.6617,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,1.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,1.4,0
1.2041,660,2.5e-07,1.0132e+05,1.9229,293.15,0.9,1.4,0
1.2041,660,1e-06,1.0132e+05,1.9229,293.15,1,1.4,0
1.2041,660,3.25e-06,1.0132e+05,1.9229,293.15,1.1,1.4,0
1.2041,660,9.5e-06,1.0133e+05,1.9229,293.15,1.2,1.4,0
1.2041,660,2.6e-05,1.0133e+05,1.9229,293.15,1.3,1.4,0
1.2041,660,6.925e-05,1.0133e+05,1.9229,293.15,1.4,1.4,0
1.2041,660,0.0001805,1.0133e+05,1.9229,293.15,1.5,1.4,0
1.2041,660,0.000458,1.0133e+05,1.9229,293.15,1.6,1.4,0
1.2041,660,0.0011235,1.0133e+05,1.9229,293.15,1.7,1.4,0
1.2041,660,0.0026528,1.0133e+05,1.9229,293.15,1.8,1.4,0
1.2041,659.99,0.0059878,1.0133e+05,1.9229,293.16,1.9,1.4,0
1.2042,659.99,0.011653,1.0133e+05,1.9228,293.16,2,1.4,0
1.2042,659.98,0.02195,1.0134e+05,1.9227,293.17,2.1,1.4174,0
1.2043,659.96,0.04309,1.0136e+05,1.9226,293.2,2.2,1.4348,0
1.2045,659.91,0.086625,1.0139e+05,1.9223,293.25,2.3,1.4523,0
1.2048,659.83,0.1755,1.0145e+05,1.9218,293.34,2.4,1.4697,0
1.2056,659.66,0.35401,1.0158e+05,1.9206,293.53,2.5,1.4871,0
1.2071,659.33,0.70547,1.0183e+05,1.9185,293.88,2.6,1.5045,0
1.21,658.7,1.3825,1.0229e+05,1.9147,294.52,2.7,1.5219,0
1.2154,657.55,2.6571,1.0315e+05,1.9077,295.65,2.8,1.5393,0
1.2254,655.48,4.9947,1.0468e+05,1.8955,297.59,2.9,1.5568,0
1.2436,651.86,9.1407,1.0736e+05,1.8754,300.72,3,1.5742,0
1.275,645.79,16.138,1.1183e+05,1.844,305.47,3.1,1.5916,0
1.3265,636.21,27.092,1.189e+05,1.7986,312.1,3.2,1.609,0
1.4035,622.31,42.498,1.2925e+05,1.7389,320.52,3.3,1.6264,0
1.5064,604.25,61.423,1.4294e+05,1.6685,330.19,3.4,1.6438,0
1.6262,583.57,81.341,1.5899e+05,1.5947,340.21,3.5,1.6612,0
1.7458,563,99.165,1.7531e+05,1.5262,349.52,3.6,1.6787,0
1.8473,545.72,112.89,1.8938e+05,1.4718,356.98,3.7,1.6961,0
1.9208,533.49,122.29,1.9966e+05,1.4351,362.05,3.8,1.7135,0
1.967,526.08,128.17,2.0611e+05,1.4138,365.01,3.9,1.7309,0
1.9907,522.54,131.66,2.093e+05,1.4046,366.26,4,1.7483,0
1.9958,522.11,133.35,2.0976e+05,1.4048,366.14,4.1,1.7483,0
1.9852,524.26,133.4,2.0798e+05,1.4125,364.97,4.2,1.7483,0
1.9619,528.48,132.06,2.0439e+05,1.4264,362.93,4.3,1.7483,0
1.9287,534.29,129.52,1.9943e+05,1.445,360.2,4.4,1.7483,0
1.8886,541.21,125.97,1.9353e+05,1.4672,356.96,4.5,1.7483,0
1.844,548.83,121.58,1.8708e+05,1.4917,353.4,4.6,1.7483,0
1.797,556.82,116.53,1.8038e+05,1.5177,349.66,4.7,1.7483,0
1.749,564.91,110.99,1.7366e+05,1.5443,345.85,4.8,1.7483,0
1.7013,572.92,105.1,1.6706e+05,1.5712,342.05,4.9,1.7483,0
1.6546,580.75,98.977,1.607e+05,1.5978,338.31,5,1.7483,0
1.6094,588.29,92.722,1.5464e+05,1.624,334.68,5.1,1.7483,0
1.5661,595.52,86.422,1.489e+05,1.6496,331.18,5.2,1.7483,0
1.5249,602.38,80.15,1.4351e+05,1.6744,327.82,5.3,1.7483,0
1.4859,608.88,73.964,1.3847e+05,1.6983,324.62,5.4,1.7483,0
1.4491,615.01,67.915,1.3378e+05,1.7213,321.57,5.5,1.7483,0
1.4146,620.76,62.041,1.2943e+05,1.7433,318.7,5.6,1.7483,0
1.3824,626.15,56.378,1.254e+05,1.7643,315.98,5.7,1.7483,0
1.3524,631.2,50.952,1.2169e+05,1.7843,313.43,5.8,1.7483,0
1.3245,635.91,45.784,1.1827e+05,1.8034,311.04,5.9,1.7483,0
1.2987,640.3,40.89,1.1513e+05,1.8213,308.81,6,1.7483,0
1.2749,644.38,36.284,1.1226e+05,1.8383,306.73,6.1,1.7483,0
1.253,648.17,31.972,1.0963e+05,1.8543,304.79,6.2,1.7483,0
1.2329,651.69,27.959,1.0724e+05,1.8693,303,6.3,1.7483,0
1.2145,654.96,24.245,1.0506e+05,1.8834,301.34,6.4,1.7483,0
1.1977,657.99,20.827,1.0308e+05,1.8966,299.82,6.5,1.7483,0
1.1825,660.8,17.699,1.0129e+05,1.9089,298.41,6.6,1.7483,0
1.1686,663.4,14.852,99677,1.9203,297.13,6.7,1.7483,0
1.1561,665.81,12.274,98218,1.931,295.95,6.8,1.7483,0
1.1448,668.05,9.9528,96904,1.9409,294.87,6.9,1.7483,0
1.1347,670.13,7.8712,95723,1.9501,293.88,7,1.7483,0
1.1256,672.06,6.0123,94663,1.9587,292.99,7.1,1.7483,0
1.1174,673.86,4.3578,93713,1.9666,292.17,7.2,1.7483,0
1.1101,675.54,2.8887,92863,1.974,291.42,7.3,1.7483,0
1.1036,677.1,1.5854,92104,1.9808,290.75,7.4,1.7483,0
1.0978,678.55,0.42855,91429,1.9872,290.13,7.5,1.7483,0
1.0927,679.9,-0.60072,90832,1.9931,289.58,7.6,1.7483,0
1.0883,681.15,-1.5209,90308,1.9984,289.08,7.7,1.7483,0
1.0845,682.31,-2.35,89854,2.0034,288.64,7.8,1.7483,0
1.0812,683.36,-3.1049,89467,2.0078,288.26,7.9,1.7483,0
1.0786,684.31,-3.8016,89148,2.0117,287.93,8,1.7483,0
1.0766,685.15,-4.4547,88896,2.0152,287.66,8.1,1.7483,0
1.0752,685.87,-5.078,88714,2.018,287.45,8.2,1.7483,0
1.0744,686.46,-5.6839,88606,2.0203,287.31,8.3,1.7483,0
1.0743,686.91,-6.284,88577,2.0219,287.23,8.4,1.7483,0
1.0749,687.21,-6.8888,88631,2.0228,287.24,8.5,1.7483,0
1.0763,687.35,-7.5077,88775,2.0229,287.32,8.6,1.7483,0
1.0786,687.32,-8.1491,89013,2.0222,287.5,8.7,1.7483,0
1.0817,687.11,-8.8201,89352,2.0207,287.77,8.8,1.7483,0
1.0857,686.71,-9.5264,89794,2.0182,288.13,8.9,1.7483,0
1.0906,686.13,-10.272,90343,2.015,288.59,9,1.7483,0
1.0963,685.37,-11.06,90996,2.0108,289.14,9.1,1.7483,0
1.103,684.44,-11.891,91751,2.0059,289.78,9.2,1.7483,0
1.1104,683.36,-12.763,92602,2.0003,290.51,9.3,1.7483,0
1.1186,682.16,-13.673,93538,1.9942,291.3,9.4,1.7483,0
1.1274,680.87,-14.617,94546,1.9875,292.15,9.5,1.7483,0
1.1366,679.51,-15.587,95612,1.9806,293.05,9.6,1.7483,0
1.1461,678.11,-16.577,96720,1.9735,293.98,9.7,1.7483,0
1.1559,676.71,-17.581,97864,1.9662,294.95,9.8,1.7483,0
1.1657,675.27,-18.598,99075,1.9584,296.08,9.9,1.7483,0
1.1706,674.54,-19.11,99705,1.9542,296.71,10,1.7483,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,1.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,1.5,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,1,1.5,0
1.2041,660,2.25e-06,1.0132e+05,1.9229,293.15,1.1,1.5,0
1.2041,660,6.25e-06,1.0133e+05,1.9229,293.15,1.2,1.5,0
1.2041,660,1.7e-05,1.0133e+05,1.9229,293.15,1.3,1.5,0
1.2041,660,4.5e-05,1.0133e+05,1.9229,293.15,1.4,1.5,0
1.2041,660,0.000115,1.0133e+05,1.9229,293.15,1.5,1.5,0
1.2041,660,0.00028675,1.0133e+05,1.9229,293.15,1.6,1.5,0
1.2041,660,0.000692,1.0133e+05,1.9229,293.15,1.7,1.5,0
1.2041,660,0.001608,1.0133e+05,1.9229,293.15,1.8,1.5,0
1.2041,660,0.003575,1.0133e+05,1.9229,293.15,1.9,1.5,0
1.2041,659.99,0.0068945,1.0133e+05,1.9228,293.16,2,1.5,0
1.2042,659.99,0.012868,1.0133e+05,1.9228,293.16,2.1,1.5167,0
1.2042,659.98,0.024993,1.0134e+05,1.9227,293.18,2.2,1.5335,0
1.2043,659.95,0.049764,1.0136e+05,1.9226,293.21,2.3,1.5502,0
1.2045,659.9,0.10012,1.014e+05,1.9222,293.26,2.4,1.567,0
1.205,659.81,0.20118,1.0147e+05,1.9216,293.37,2.5,1.5837,0
1.2058,659.62,0.40052,1.0161e+05,1.9204,293.57,2.6,1.6005,0
1.2074,659.26,0.78616,1.0188e+05,1.9182,293.94,2.7,1.6172,0
1.2105,658.6,1.5171,1.0237e+05,1.914,294.61,2.8,1.634,0
1.2163,657.39,2.8728,1.0327e+05,1.9067,295.79,2.9,1.6507,0
1.2268,655.24,5.3263,1.0487e+05,1.8942,297.78,3,1.6675,0
1.2456,651.51,9.6235,1.0763e+05,1.8737,300.97,3.1,1.6842,0
1.2779,645.34,16.791,1.1219e+05,1.8419,305.77,3.2,1.701,0
1.33,635.69,27.889,1.1934e+05,1.7964,312.41,3.3,1.7177,0
1.4074,621.81,43.345,1.2972e+05,1.7369,320.79,3.4,1.7345,0
1.5099,603.9,62.178,1.4334e+05,1.6674,330.35,3.5,1.7512,0
1.6283,583.5,81.856,1.592e+05,1.5946,340.24,3.6,1.7679,0
1.7454,563.35,99.359,1.7519e+05,1.5275,349.39,3.7,1.7847,0
1.8439,546.61,112.81,1.8885e+05,1.4747,356.63,3.8,1.8014,0
1.915,534.91,122.02,1.9874e+05,1.4397,361.48,3.9,1.8182,0
1.9592,527.96,127.96,2.0479e+05,1.4202,364.11,4,1.8349,0
1.9798,525.06,131.35,2.0741e+05,1.4133,364.95,4.1,1.8349,0
1.9804,525.43,132.56,2.0721e+05,1.4159,364.5,4.2,1.8349,0
1.9657,528.28,132.11,2.0486e+05,1.4256,363.05,4.3,1.8349,0
1.9397,532.97,130.32,2.0091e+05,1.4409,360.82,4.4,1.8349,0
1.9054,538.98,127.46,1.9582e+05,1.4602,358.02,4.5,1.8349,0
1.8655,545.86,123.71,1.9002e+05,1.4823,354.83,4.6,1.8349,0
1.8223,553.25,119.28,1.8382e+05,1.5062,351.39,4.7,1.8349,0
1.7773,560.89,114.31,1.7747e+05,1.5312,347.82,4.8,1.8349,0
1.7319,568.58,108.94,1.7114e+05,1.5566,344.2,4.9,1.8349,0
1.6868,576.17,103.28,1.6494e+05,1.5822,340.6,5,1.8349,0
1.6428,583.56,97.443,1.5897e+05,1.6076,337.07,5.1,1.8349,0
1.6002,590.71,91.504,1.5326e+05,1.6326,333.63,5.2,1.8349,0
1.5592,597.56,85.533,1.4786e+05,1.6569,330.31,5.3,1.8349,0
1.5202,604.09,79.59,1.4276e+05,1.6806,327.11,5.4,1.8349,0
1.4831,610.29,73.724,1.3798e+05,1.7035,324.05,5.5,1.8349,0
1.4481,616.15,67.977,1.3351e+05,1.7256,321.14,5.6,1.8349,0
1.4151,621.68,62.382,1.2934e+05,1.7468,318.37,5.7,1.8349,0
1.3842,626.89,56.969,1.2547e+05,1.7672,315.75,5.8,1.8349,0
1.3553,631.78,51.763,1.2189e+05,1.7866,313.28,5.9,1.8349,0
1.3283,636.36,46.781,1.1857e+05,1.8051,310.95,6,1.8349,0
1.3031,640.65,42.04,1.1551e+05,1.8227,308.77,6.1,1.8349,0
1.2799,644.67,37.551,1.1269e+05,1.8394,306.72,6.2,1.8349,0
1.2583,648.42,33.323,1.101e+05,1.8552,304.8,6.3,1.8349,0
1.2384,651.91,29.36,1.0773e+05,1.8701,303.02,6.4,1.8349,0
1.2201,655.17,25.666,1.0556e+05,1.8841,301.36,6.5,1.8349,0
1.2034,658.21,22.238,1.0357e+05,1.8973,299.83,6.6,1.8349,0
1.188,661.04,19.074,1.0176e+05,1.9097,298.4,6.7,1.8349,0
1.174,663.67,16.167,1.0012e+05,1.9213,297.09,6.8,1.8349,0
1.1612,666.12,13.509,98630,1.9322,295.88,6.9,1.8349,0
1.1497,668.4,11.089,97279,1.9423,294.77,7,1.8349,0
