"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
0.17438,-47.202,12.173,21050,0.11889,420.54,-3.3625,3.9289,0
0.17164,-40.133,7.6535,20829,0.099764,422.75,-3.1375,3.7664,0
0.16862,-33.107,3.759,20573,0.082033,425.04,-2.9125,3.6039,0
0.16544,-26.442,0.60533,20296,0.067053,427.38,-2.6875,3.4414,0
0.16216,-20.357,-1.4743,20006,0.056078,429.82,-2.4625,3.2789,0
0.15899,-15.089,-1.78,19715,0.049254,431.99,-2.2375,3.1164,0
0.15634,-11.143,0.77935,19441,0.045632,433.21,-2.0125,2.9539,0
0.15457,-9.5868,7.6356,19207,0.046173,432.9,-1.7875,2.7913,0
0.15365,-11.373,19.795,19039,0.061823,431.67,-1.5625,2.6288,0
0.15317,-17.162,37.625,18960,0.10148,431.23,-1.3375,2.4662,0
0.15312,-27.456,61.365,18974,0.16226,431.69,-1.1124,2.3035,0
0.1542,-42.12,90.862,19057,0.24128,430.59,-0.8873,2.1401,0
0.15733,-60.449,125.31,19148,0.33767,424.14,-0.66191,1.9751,0
0.16258,-81.331,163.72,19139,0.45116,410.37,-0.43588,1.8055,0
0.16801,-103.42,206.47,18844,0.58386,390.96,-0.20853,1.624,0
0.1728,-118.52,252.69,18396,0.72399,371.04,0.018643,1.4144,0
0.17523,-122.47,276.24,18198,0.79247,361.82,0.25525,1.1441,0
0.23164,-48.943,234.62,25236,0.61377,379.52,0.30879,1.1739,0
0.24343,-54.036,202.32,26921,0.53421,384.98,0.4114,0.83347,0
0.26509,-69.29,142.61,30069,0.40223,394.97,0.46707,0.54121,0
0.28363,-94.273,88.944,32850,0.33073,403.35,0.49105,0.26621,0
0.29888,-142.39,36.696,35056,0.37274,408.54,0.49776,-0,0
0.29906,-146.18,-18.981,35383,0.37201,412.17,0.49105,-0.26621,0
0.2826,-103.5,-80.83,33443,0.33352,412.15,0.46707,-0.54121,0
0.25982,-82.273,-151.1,30191,0.43226,404.53,0.4114,-0.83347,0
0.21901,-114.49,-218.1,24232,0.63298,383.42,0.30879,-1.1739,0
0.187,-156.8,-241.35,19807,0.74751,369.04,0.075393,-1.4594,0
0.18319,-149.21,-223.79,19795,0.69201,376.48,-0.15164,-1.6824,0
0.18193,-129.75,-200.36,20301,0.60444,388.83,-0.37968,-1.8727,0
0.17827,-110.96,-176.97,20528,0.52076,401.31,-0.60631,-2.0471,0
0.17358,-94.031,-152.59,20556,0.44071,412.72,-0.83204,-2.2145,0
0.16938,-79.197,-127.4,20491,0.36497,421.58,-1.0573,-2.3789,0
0.16647,-66.928,-102.63,20413,0.29616,427.24,-1.2824,-2.5421,0
0.16498,-57.706,-79.781,20378,0.23723,430.34,-1.5075,-2.7049,0
0.16465,-51.745,-60.107,20424,0.19082,432.15,-1.7325,-2.8674,0
0.16522,-48.912,-44.339,20561,0.15871,433.56,-1.9575,-3.03,0
0.1667,-48.717,-32.753,20778,0.1411,434.22,-2.1825,-3.1925,0
0.16918,-50.601,-25.461,21048,0.13625,433.42,-2.4075,-3.355,0
0.17234,-53.889,-21.936,21346,0.14018,431.5,-2.6325,-3.5175,0
0.17568,-57.868,-21.138,21646,0.1487,429.23,-2.8575,-3.68,0
0.17889,-62.164,-22.177,21925,0.1596,426.99,-3.0825,-3.8425,0
0.18179,-66.602,-24.357,22173,0.1718,424.92,-3.3075,-4.005,0
0.18433,-71.077,-27.224,22383,0.18473,423.03,-3.5325,-4.1675,0
0.1865,-75.538,-30.472,22555,0.19805,421.32,-3.7575,-4.33,0
0.18831,-80.041,-33.847,22690,0.21166,419.76,-3.9825,-4.4925,0
0.18982,-84.726,-37.179,22792,0.22572,418.3,-4.2075,-4.655,0
0.19104,-89.721,-40.449,22863,0.24048,416.92,-4.4325,-4.8175,0
0.19192,-94.886,-43.906,22894,0.25587,415.57,-4.6575,-4.98,0
0.1924,-99.875,-47.765,22877,0.27138,414.22,-4.8825,-5.1425,0
0.19245,-104.31,-52.005,22809,0.28618,412.89,-5.1075,-5.305,0
0.19208,-107.64,-56.58,22692,0.29904,411.57,-5.3325,-5.4675,0
0.19143,-109.46,-60.94,22549,0.30854,410.34,-5.5575,-5.63,0
0.1907,-109.66,-64.343,22407,0.31351,409.33,-5.7825,-5.7925,0
0.18995,-107.78,-66.458,22277,0.3125,408.56,-6.0075,-5.955,0
0.18927,-102.75,-66.824,22173,0.30268,408.13,-6.2325,-6.1175,0
0.18855,-92.52,-64.78,22105,0.27895,408.43,-6.4575,-6.28,0
0.18743,-74.081,-59.524,22074,0.23497,410.28,-6.6825,-6.4425,0
0.18512,-43.833,-50.445,22070,0.17164,415.38,-6.9076,-6.605,0
0.18212,2.5338,-37.652,22068,0.13486,422.18,-7.1328,-6.7674,0
0.1812,68.462,-22.257,22043,0.19919,423.88,-7.3583,-6.9299,0
0.18547,153.62,-6.3222,21962,0.38263,413.06,-7.5847,-7.0921,0
0.19557,252.99,7.8857,21771,0.64573,388.86,-7.8133,-7.254,0
0.20751,361.13,22.158,21076,0.96579,354.87,-8.0471,-7.4149,0
0.21621,468.01,42.337,19516,1.3295,315.13,-8.2922,-7.5734,0
0.22801,546.8,56.458,18387,1.6378,281.67,-8.5593,-7.725,0
0.25801,580.98,41.633,19536,1.7886,264.27,-8.8663,-7.8691,0
0.28504,589.78,16.328,21089,1.8333,257.84,-9.185,-7.9378,0
0.3048,588.68,-9.2216,22425,1.8355,256.29,-9.4685,-7.978,0
0.34097,577.28,-49.142,25356,1.7984,258.81,-9.7389,-7.9952,0
0.3977,555.84,-100.62,30305,1.7345,264.92,-10.003,-7.9982,0
0.48848,521.17,-162.32,38584,1.6491,274.3,-10.27,-7.9882,0
0.64046,467.18,-231.79,53010,1.5428,287.07,-10.548,-7.9589,0
0.89165,388.96,-300.71,77842,1.4193,302.64,-10.846,-7.8907,0
1.5843,239.74,-297.24,1.6573e+05,1.0485,350.88,-11.206,-7.7594,0
2.1915,125.28,-248.54,2.4834e+05,0.69918,394.64,-11.456,-7.4384,0
2.3024,107.83,-226.99,2.6496e+05,0.62625,400.85,-11.628,-7.1387,0
2.3733,95.764,-210.83,2.7601e+05,0.57397,405.13,-11.76,-6.8445,0
2.4271,86.109,-197.59,2.8458e+05,0.53207,408.45,-11.871,-6.5542,0
2.4709,77.974,-185.93,2.9166e+05,0.49603,411.2,-11.972,-6.2651,0
2.5085,70.779,-175.23,2.9782e+05,0.4636,413.58,-12.067,-5.9756,0
2.5417,64.357,-165.12,3.0328e+05,0.43363,415.67,-12.156,-5.6852,0
2.5711,58.594,-155.46,3.0816e+05,0.40562,417.52,-12.24,-5.3936,0
2.5979,53.291,-146.14,3.126e+05,0.37902,419.19,-12.32,-5.1008,0
2.6221,48.454,-137.02,3.1666e+05,0.3535,420.7,-12.395,-4.8069,0
2.644,44.07,-128.13,3.2033e+05,0.32902,422.05,-12.466,-4.5118,0
2.6641,39.999,-119.38,3.2371e+05,0.30529,423.29,-12.532,-4.2158,0
2.6825,36.284,-110.73,3.268e+05,0.28217,424.41,-12.594,-3.9187,0
2.699,32.931,-102.19,3.296e+05,0.25969,425.42,-12.651,-3.6208,0
2.7142,29.823,-93.723,3.3217e+05,0.23764,426.34,-12.704,-3.322,0
2.7281,26.978,-85.253,3.3452e+05,0.21585,427.18,-12.752,-3.0224,0
2.7404,24.482,-76.791,3.3662e+05,0.19439,427.92,-12.795,-2.7222,0
2.7514,22.309,-68.382,3.3848e+05,0.17336,428.57,-12.834,-2.4213,0
2.761,20.368,-59.998,3.4013e+05,0.15261,429.15,-12.869,-2.1198,0
2.7694,18.696,-51.593,3.4157e+05,0.13212,429.65,-12.899,-1.8179,0
2.7766,17.294,-43.187,3.4279e+05,0.11197,430.08,-12.924,-1.5156,0
2.7825,16.157,-34.778,3.438e+05,0.092314,430.44,-12.945,-1.2129,0
2.7871,15.294,-26.34,3.446e+05,0.073403,430.72,-12.961,-0.9099,0
2.7904,14.695,-17.847,3.4519e+05,0.055959,430.95,-12.972,-0.60672,0
2.7922,14.363,-9.3188,3.4556e+05,0.042048,431.14,-12.979,-0.30339,0
2.7956,14.346,-0.76525,3.4574e+05,0.036049,430.84,-12.982,0,0
2.7973,14.504,7.8294,3.4566e+05,0.040687,430.48,-12.979,0.30339,0
2.7946,14.78,16.432,3.4532e+05,0.053609,430.47,-12.972,0.60672,0
2.7911,15.353,24.99,3.4476e+05,0.070747,430.31,-12.961,0.9099,0
2.7865,16.196,33.488,3.44e+05,0.089603,430.06,-12.945,1.2129,0
2.7807,17.317,41.958,3.4301e+05,0.1093,429.73,-12.924,1.5156,0
2.7737,18.705,50.422,3.4182e+05,0.12953,429.31,-12.899,1.8179,0
2.7654,20.365,58.885,3.404e+05,0.15014,428.82,-12.869,2.1198,0
2.7559,22.296,67.327,3.3877e+05,0.171,428.24,-12.834,2.4213,0
2.7451,24.46,75.793,3.3693e+05,0.19216,427.59,-12.795,2.7222,0
2.7328,26.949,84.311,3.3484e+05,0.21374,426.84,-12.752,3.0224,0
2.719,29.788,92.837,3.325e+05,0.23567,426,-12.704,3.322,0
2.7039,32.891,101.36,3.2994e+05,0.25785,425.08,-12.651,3.6208,0
2.6874,36.241,109.95,3.2714e+05,0.28047,424.06,-12.594,3.9187,0
2.6691,39.954,118.66,3.2404e+05,0.30373,422.93,-12.532,4.2158,0
2.649,44.024,127.46,3.2066e+05,0.3276,421.69,-12.466,4.5118,0
2.6271,48.409,136.41,3.1698e+05,0.35221,420.33,-12.395,4.8069,0
2.6028,53.248,145.58,3.1292e+05,0.37787,418.81,-12.32,5.1008,0
2.5761,58.556,154.95,3.0846e+05,0.40461,417.13,-12.24,5.3936,0
2.5466,64.325,164.66,3.0357e+05,0.43277,415.27,-12.156,5.6852,0
2.5133,70.757,174.82,2.9808e+05,0.46289,413.17,-12.067,5.9756,0
2.4754,77.965,185.58,2.9189e+05,0.49549,410.78,-11.972,6.2651,0
2.4314,86.119,197.3,2.8478e+05,0.5317,408.01,-11.871,6.5542,0
2.3773,95.805,210.61,2.7617e+05,0.57384,404.67,-11.76,6.8445,0
2.3058,107.93,226.88,2.6504e+05,0.62647,400.38,-11.628,7.1387,0
2.1938,125.54,248.67,2.4825e+05,0.70027,394.09,-11.456,7.4384,0
1.5905,239.07,295.62,1.6643e+05,1.042,351.59,-11.206,7.7594,0
0.90007,387.57,297.63,79098,1.4061,304.64,-10.846,7.8907,0
0.64542,466.06,229.51,53861,1.5302,289.53,-10.548,7.9589,0
0.49201,519.92,160.61,39341,1.6335,277.77,-10.27,7.9882,0
0.40052,554.47,99.237,31032,1.715,269.44,-10.003,7.9982,0
0.34366,575.73,47.931,26091,1.7747,264.27,-9.7389,7.9952,0
0.30797,586.83,8.1409,23201,1.8082,262.42,-9.4685,7.978,0
0.28903,587.79,-17.607,21878,1.8065,263.76,-9.185,7.9378,0
0.26052,581.58,-46.861,20008,1.7797,267.86,-8.8663,7.8691,0
0.22613,557.6,-72.581,18065,1.6817,278.87,-8.5593,7.725,0
0.2127,494.87,-67.431,18336,1.4419,300.7,-8.2922,7.5734,0
0.20782,399.4,-45.539,19523,1.1136,327.8,-8.0471,7.4149,0
0.20013,293.97,-24.92,20306,0.78782,354.38,-7.8133,7.254,0
0.18996,192.09,-6.0393,20629,0.49858,379.36,-7.5847,7.0921,0
0.18138,100.5,13.35,20771,0.26908,399.58,-7.3583,6.9299,0
0.17722,25.429,31.995,20813,0.15235,409.26,-7.1328,6.7674,0
0.1776,-30.055,47.981,20789,0.16146,407.79,-6.9076,6.605,0
0.17974,-67.477,59.903,20750,0.2266,402.2,-6.6825,6.4425,0
0.18114,-90.809,67.598,20732,0.28314,398.71,-6.4575,6.28,0
0.18172,-104.31,71.585,20748,0.31649,397.75,-6.2325,6.1175,0
0.18223,-111.43,72.526,20808,0.33254,397.8,-6.0075,5.955,0
0.18286,-114.68,71.085,20913,0.33722,398.4,-5.7825,5.7925,0
0.18365,-115.53,67.824,21053,0.33443,399.36,-5.5575,5.63,0
0.18445,-114.57,63.217,21211,0.32618,400.61,-5.3325,5.4675,0
0.1852,-112.06,57.429,21379,0.31329,402.17,-5.1075,5.305,0
0.18562,-107.79,51.47,21522,0.29654,403.92,-4.8825,5.1425,0
0.18546,-102.08,46.263,21600,0.27759,405.75,-4.6575,4.98,0
0.18471,-95.708,41.879,21613,0.25816,407.65,-4.4325,4.8175,0
0.18345,-89.27,38.242,21567,0.23943,409.57,-4.2075,4.655,0
0.18185,-83.303,34.875,21480,0.22214,411.51,-3.9825,4.4925,0
0.18001,-77.961,31.267,21367,0.20614,413.52,-3.7575,4.33,0
0.1779,-72.896,27.443,21226,0.1907,415.67,-3.5325,4.1675,0
0.17544,-67.736,23.762,21049,0.17533,417.97,-3.3075,4.005,0
0.17261,-62.382,20.635,20831,0.1601,420.43,-3.0825,3.8425,0
0.16949,-57.059,18.28,20580,0.14568,423.02,-2.8575,3.68,0
0.1662,-52.097,16.819,20308,0.13286,425.69,-2.6325,3.5175,0
0.16287,-47.673,16.62,20026,0.12232,428.36,-2.4075,3.355,0
0.15969,-43.914,18.468,19746,0.11519,430.78,-2.1825,3.1925,0
0.15701,-41.161,23.546,19485,0.11443,432.33,-1.9575,3.03,0
0.15529,-40.258,33.126,19264,0.12574,432.16,-1.7325,2.8674,0
0.15449,-41.853,47.798,19104,0.1533,430.81,-1.5075,2.7049,0
0.15443,-46.352,67.597,19029,0.19789,429.29,-1.2824,2.5421,0
0.15542,-54.136,92.415,19041,0.25913,426.86,-1.0573,2.3789,0
0.15797,-65.037,121.6,19115,0.3356,421.65,-0.83204,2.2145,0
0.16242,-78.483,153.94,19195,0.42544,411.93,-0.60631,2.0471,0
0.16818,-93.674,188.29,19186,0.52694,397.67,-0.37968,1.8727,0
0.1734,-109.47,224.55,18938,0.63963,380.66,-0.15164,1.6824,0
0.17805,-118.49,260.22,18645,0.74734,364.93,0.075393,1.4594,0
0.18055,-119.65,277.19,18558,0.79586,358.1,0.30879,1.1739,0
0.22986,-55.802,227.62,24813,0.60295,376.06,0.37366,1.2098,0
0.24105,-62.576,195.31,26391,0.52643,381.15,0.49075,0.86258,0
0.2616,-81.665,135.31,29336,0.40463,390.49,0.55968,0.56075,0
0.27896,-111.37,81.796,31895,0.35468,398.18,0.592,0.27576,0
0.2919,-165.05,33.018,33679,0.42581,401.89,0.6015,-0,0
0.292,-169.28,-17.118,33983,0.42887,405.43,0.592,-0.27576,0
0.27764,-121.28,-76.039,32451,0.36498,407.1,0.55968,-0.56075,0
0.25615,-95.095,-145.55,29470,0.44035,400.55,0.49075,-0.86258,0
0.21955,-118.6,-213.27,24100,0.62768,380.74,0.37366,-1.2098,0
0.19052,-155.89,-242.76,19997,0.75268,365.65,0.1439,-1.5105,0
0.18627,-152.1,-233.91,19788,0.72378,370.09,-0.082518,-1.7487,0
0.18555,-137.04,-216.48,20232,0.65613,379.91,-0.31115,-1.9502,0
0.18285,-122.5,-197.63,20481,0.58755,390.31,-0.53852,-2.1318,0
0.17886,-109.9,-177,20552,0.51986,400.45,-0.76479,-2.3031,0
0.17476,-99.354,-154.75,20531,0.45391,409.41,-0.99039,-2.4695,0
0.17146,-91.023,-131.83,20489,0.39217,416.42,-1.2156,-2.6337,0
0.16935,-85.048,-109.63,20478,0.33777,421.36,-1.4408,-2.7969,0
0.1685,-81.4,-89.466,20534,0.29343,424.63,-1.6658,-2.9597,0
0.1688,-79.808,-72.306,20671,0.26071,426.69,-1.8908,-3.1223,0
0.17002,-79.729,-58.62,20880,0.23924,427.87,-2.1158,-3.2848,0
0.17211,-80.846,-48.808,21134,0.22823,427.83,-2.3408,-3.4473,0
0.17491,-82.794,-42.76,21412,0.22544,426.52,-2.5658,-3.6098,0
0.17797,-85.022,-39.654,21695,0.22737,424.7,-2.7908,-3.7723,0
0.18096,-87.344,-38.623,21961,0.23191,422.79,-3.0158,-3.9348,0
0.18371,-89.716,-38.939,22200,0.23795,420.99,-3.2408,-4.0973,0
0.18614,-92.103,-40.109,22404,0.24485,419.33,-3.4658,-4.2598,0
0.18821,-94.479,-41.782,22572,0.25221,417.82,-3.6908,-4.4223,0
0.18995,-96.916,-43.645,22706,0.25989,416.45,-3.9158,-4.5848,0
0.19139,-99.568,-45.473,22809,0.26803,415.19,-4.1408,-4.7473,0
0.19255,-102.56,-47.221,22882,0.27686,414,-4.3658,-4.9098,0
0.19335,-105.7,-49.177,22913,0.28625,412.85,-4.5908,-5.0723,0
0.19372,-108.54,-51.595,22894,0.29547,411.72,-4.8158,-5.2348,0
0.19366,-110.61,-54.452,22826,0.30351,410.62,-5.0408,-5.3973,0
0.19318,-111.17,-57.726,22711,0.3088,409.56,-5.2658,-5.5598,0
0.19249,-109.68,-60.738,22579,0.30941,408.64,-5.4908,-5.7223,0
0.19179,-105.73,-62.54,22463,0.30338,408.02,-5.7158,-5.8848,0
0.19114,-98.092,-62.575,22377,0.28749,407.84,-5.9408,-6.0473,0
0.19045,-84.713,-60.034,22336,0.25662,408.57,-6.1658,-6.2098,0
0.18913,-62.93,-54.289,22337,0.20667,411.44,-6.3909,-6.3723,0
0.18678,-29.806,-45.067,22369,0.15154,417.26,-6.6159,-6.5348,0
0.18489,17.459,-32.573,22407,0.13944,422.23,-6.8411,-6.6973,0
0.18576,80.522,-17.953,22420,0.22053,420.65,-7.0666,-6.8597,0
0.1909,158.26,-3.106,22383,0.39567,409.1,-7.2929,-7.022,0
0.20049,246.52,10.019,22268,0.63004,387.96,-7.5208,-7.184,0
0.21292,339.91,21.45,21950,0.90144,360.26,-7.7523,-7.3454,0
0.22433,433.45,35.121,21058,1.2053,327.9,-7.9913,-7.5052,0
0.23342,515.41,51.729,19726,1.5103,295.06,-8.2445,-7.6617,0
0.24813,568.46,56.858,19235,1.7344,270.63,-8.522,-7.8101,0
0.27945,589.15,37.011,20733,1.8315,258.8,-8.8378,-7.9496,0
0.3131,591.79,7.1303,22953,1.8478,255.43,-9.1621,-8.027,0
0.348,585.03,-26.145,25673,1.8242,256.84,-9.4537,-8.0761,0
0.40103,568.78,-70.146,30188,1.769,261.84,-9.7328,-8.0987,0
0.47558,543.29,-121.67,36880,1.695,269.53,-10.006,-8.1024,0
0.58427,505.88,-179.66,47031,1.6062,279.56,-10.283,-8.0876,0
0.74842,452.28,-242.19,62893,1.5047,291.7,-10.571,-8.0475,0
0.98396,381.06,-303.35,86317,1.3993,304.65,-10.88,-7.9625,0
1.623,239.7,-295.45,1.6906e+05,1.0438,350.63,-11.246,-7.811,0
2.1941,127.84,-245.98,2.4835e+05,0.69678,394.19,-11.516,-7.4898,0
2.3038,110.73,-224.5,2.6498e+05,0.62398,400.63,-11.705,-7.1854,0
2.3753,98.552,-208.32,2.7612e+05,0.57137,404.94,-11.848,-6.8862,0
2.4294,88.827,-195.13,2.847e+05,0.5294,408.24,-11.967,-6.592,0
2.4732,80.641,-183.6,2.9176e+05,0.49351,410.95,-12.071,-6.2999,0
2.5107,73.425,-173.02,2.9787e+05,0.46125,413.29,-12.168,-6.0082,0
2.5437,66.993,-163.04,3.0328e+05,0.43149,415.36,-12.258,-5.7159,0
2.5729,61.22,-153.52,3.0811e+05,0.4037,417.18,-12.343,-5.4226,0
2.5993,55.93,-144.32,3.1251e+05,0.37731,418.83,-12.423,-5.1282,0
2.6234,51.115,-135.35,3.1651e+05,0.35207,420.31,-12.499,-4.8326,0
2.6451,46.742,-126.57,3.2015e+05,0.32781,421.65,-12.57,-4.536,0
2.665,42.693,-117.93,3.2349e+05,0.30427,422.86,-12.636,-4.2383,0
2.6832,39.002,-109.39,3.2655e+05,0.28138,423.97,-12.698,-3.9397,0
2.6997,35.665,-100.94,3.2933e+05,0.2591,424.97,-12.756,-3.6401,0
2.7147,32.585,-92.564,3.3187e+05,0.23724,425.87,-12.809,-3.3398,0
2.7284,29.778,-84.201,3.3419e+05,0.21572,426.69,-12.857,-3.0386,0
2.7407,27.311,-75.86,3.3627e+05,0.19458,427.43,-12.901,-2.7367,0
2.7515,25.158,-67.561,3.381e+05,0.17387,428.07,-12.941,-2.4343,0
2.7612,23.242,-59.262,3.3974e+05,0.15344,428.64,-12.975,-2.1312,0
2.7695,21.593,-50.947,3.4116e+05,0.13332,429.13,-13.005,-1.8277,0
2.7766,20.213,-42.631,3.4236e+05,0.11366,429.55,-13.031,-1.5237,0
2.7825,19.097,-34.29,3.4336e+05,0.094582,429.89,-13.052,-1.2194,0
2.7871,18.254,-25.937,3.4415e+05,0.076532,430.17,-13.068,-0.91478,0
2.7904,17.676,-17.573,3.4473e+05,0.060395,430.38,-13.079,-0.60997,0
2.7922,17.363,-9.1712,3.451e+05,0.048078,430.56,-13.086,-0.30502,0
2.7954,17.372,-0.71546,3.4528e+05,0.043054,430.29,-13.089,0,0
2.7969,17.534,7.7775,3.452e+05,0.04711,429.96,-13.086,0.30502,0
2.7943,17.788,16.248,3.4486e+05,0.058474,429.94,-13.079,0.60997,0
2.7909,18.34,24.672,3.4431e+05,0.074243,429.78,-13.068,0.91478,0
2.7864,19.163,33.081,3.4355e+05,0.092182,429.53,-13.052,1.2194,0
2.7807,20.264,41.478,3.4258e+05,0.11126,429.2,-13.031,1.5237,0
2.7737,21.63,49.848,3.414e+05,0.13098,428.79,-13.005,1.8277,0
2.7655,23.268,58.219,3.4e+05,0.15118,428.3,-12.975,2.1312,0
2.7561,25.174,66.572,3.3839e+05,0.17172,427.73,-12.941,2.4343,0
2.7454,27.319,74.924,3.3657e+05,0.19254,427.08,-12.901,2.7367,0
2.7332,29.779,83.318,3.345e+05,0.2138,426.35,-12.857,3.0386,0
2.7196,32.58,91.734,3.3219e+05,0.23545,425.52,-12.809,3.3398,0
2.7047,35.655,100.17,3.2966e+05,0.25743,424.6,-12.756,3.6401,0
2.6883,38.989,108.66,3.2688e+05,0.27984,423.6,-12.698,3.9397,0
2.6702,42.678,117.25,3.2382e+05,0.30286,422.48,-12.636,4.2383,0
2.6503,46.726,125.95,3.2048e+05,0.32653,421.25,-12.57,4.536,0
2.6285,51.1,134.78,3.1683e+05,0.35092,419.91,-12.499,4.8326,0
2.6045,55.916,143.8,3.1282e+05,0.3763,418.41,-12.423,5.1282,0
2.578,61.209,153.05,3.0841e+05,0.40282,416.75,-12.343,5.4226,0
2.5487,66.988,162.62,3.0356e+05,0.43075,414.91,-12.258,5.7159,0
2.5157,73.427,172.65,2.9813e+05,0.46065,412.84,-12.168,6.0082,0
2.478,80.655,183.28,2.9199e+05,0.49307,410.48,-12.071,6.2999,0
2.434,88.861,194.86,2.849e+05,0.52913,407.75,-11.967,6.592,0
2.3796,98.619,208.11,2.7627e+05,0.57133,404.44,-11.848,6.8862,0
2.3075,110.86,224.39,2.6506e+05,0.62429,400.12,-11.705,7.1854,0
2.1964,128.18,246.11,2.4825e+05,0.698,393.62,-11.516,7.4898,0
1.629,238.87,293.96,1.6981e+05,1.0368,351.48,-11.246,7.811,0
0.99149,379.45,300.65,87595,1.3861,306.78,-10.88,7.9625,0
0.75202,451.24,240.44,63667,1.4938,293.93,-10.571,8.0475,0
0.58665,504.78,178.45,47723,1.5931,282.61,-10.283,8.0876,0
0.47743,542.02,120.69,37587,1.6775,273.71,-10.006,8.1024,0
0.40277,567.28,69.166,30935,1.7462,267.22,-9.7328,8.0987,0
0.35006,583.23,25.076,26474,1.7959,263.32,-9.4537,8.0761,0
0.31584,589.79,-8.4813,23777,1.8174,262.28,-9.1621,8.027,0
0.28117,588.78,-41.335,21313,1.8122,264.27,-8.8378,7.9496,0
0.2459,575.03,-69.91,19161,1.7536,271.9,-8.522,7.8101,0
0.22865,534.52,-74.868,18872,1.5897,287.93,-8.2445,7.6617,0
0.22194,465.82,-61.703,19649,1.3381,308.8,-7.9913,7.5052,0
0.21603,380.43,-44.554,20403,1.0573,329.57,-7.7523,7.3454,0
0.20786,289.42,-27.953,20822,0.78102,349.82,-7.5208,7.184,0
0.19837,199.77,-10.711,21027,0.52512,370.39,-7.2929,7.022,0
0.18932,116.71,7.4883,21134,0.30844,389.94,-7.0666,6.8597,0
0.18319,45.464,25.494,21148,0.17783,402.61,-6.8411,6.6973,0
0.18046,-10.832,41.301,21091,0.14989,407.23,-6.6159,6.5348,0
0.18083,-51.799,53.699,21010,0.19189,404.82,-6.3909,6.3723,0
0.18271,-79.49,62.193,20950,0.25291,399.47,-6.1658,6.2098,0
0.18357,-97.135,66.794,20935,0.29521,397.29,-5.9408,6.0473,0
0.18405,-107.65,67.979,20980,0.31876,397.11,-5.7158,5.8848,0
0.18473,-113.44,66.497,21083,0.32899,397.6,-5.4908,5.7223,0
0.18552,-116.2,63.299,21219,0.33073,398.44,-5.2658,5.5598,0
0.1864,-116.81,58.672,21381,0.32624,399.61,-5.0408,5.3973,0
0.18702,-115.19,53.88,21527,0.31683,400.99,-4.8158,5.2348,0
0.18705,-111.77,50.046,21611,0.30452,402.49,-4.5908,5.0723,0
0.18645,-107.48,47.181,21629,0.2913,404.14,-4.3658,4.9098,0
0.18527,-103.01,45.17,21584,0.27856,405.88,-4.1408,4.7473,0
0.18369,-99.029,43.438,21494,0.26724,407.66,-3.9158,4.5848,0
0.18186,-95.76,41.375,21379,0.25724,409.54,-3.6908,4.4223,0
0.17978,-92.809,39.043,21239,0.24771,411.58,-3.4658,4.2598,0
0.17735,-89.737,36.899,21065,0.2381,413.8,-3.2408,4.0973,0
0.17455,-86.412,35.446,20852,0.22859,416.19,-3.0158,3.9348,0
0.17148,-83.076,34.942,20608,0.21998,418.69,-2.7908,3.7723,0
0.16828,-80.069,35.496,20345,0.2132,421.22,-2.5658,3.6098,0
0.16511,-77.494,37.492,20076,0.20903,423.64,-2.3408,3.4473,0
0.16217,-75.29,41.741,19812,0.20862,425.66,-2.1158,3.2848,0
0.15979,-73.584,49.4,19568,0.21463,426.67,-1.8908,3.1223,0
0.15827,-72.712,61.311,19358,0.23053,426.17,-1.6658,2.9597,0
0.1577,-73.059,77.709,19209,0.25901,424.41,-1.4408,2.7969,0
0.15821,-75.143,98.522,19138,0.3018,421.5,-1.2156,2.6337,0
0.16008,-79.333,123.28,19144,0.35893,416.76,-0.99039,2.4695,0
0.16352,-85.63,150.95,19203,0.42864,409.3,-0.76479,2.3031,0
0.16842,-93.773,180.17,19264,0.50816,398.69,-0.53852,2.1318,0
0.17391,-103.34,209.68,19240,0.59454,385.6,-0.31115,1.9502,0
0.17844,-113.43,238.94,19020,0.68519,371.47,-0.082518,1.7487,0
0.18274,-117.52,264.21,18860,0.761,359.63,0.1439,1.5105,0
0.18526,-116.61,274.93,18874,0.79072,354.93,0.37366,1.2098,0
0.22744,-63.36,219.83,24296,0.59172,372.12,0.45235,1.2529,0
0.23788,-72.011,187.7,25747,0.51979,376.84,0.58345,0.89907,0
0.25706,-95.349,127.7,28457,0.41205,385.49,0.66646,0.58645,0
0.27306,-130.14,74.606,30771,0.3867,392.46,0.70822,0.28883,0
0.28372,-188.57,29.333,32162,0.48394,394.85,0.72096,-0,0
0.28358,-193.22,-15.288,32425,0.48997,398.33,0.70822,-0.28883,0
0.27116,-140.63,-70.841,31268,0.40257,401.64,0.66646,-0.58645,0
0.2512,-109.02,-138.95,28600,0.45095,396.41,0.58345,-0.89907,0
0.2189,-123.01,-206.19,23858,0.61833,378.36,0.45235,-1.2529,0
0.19295,-153.83,-240.43,20116,0.7472,363.15,0.22664,-1.5687,0
0.18838,-152.41,-239.65,19735,0.74174,364.96,0.001429,-1.8237,0
0.18823,-140.88,-228.22,20127,0.69341,372.53,-0.22749,-2.0391,0
0.18668,-129.95,-213.91,20416,0.63989,381.06,-0.45566,-2.2303,0
0.1838,-121.23,-197.07,20554,0.58505,389.67,-0.68266,-2.4078,0
0.18047,-114.74,-177.94,20600,0.53001,397.76,-0.90876,-2.5779,0
